,sma_fast,sma_slow,annual_return,sqn,trades
1617,12,87,6.3997221757375735,0.6566993013323531,14
1618,12,88,8.162138948776574,0.8631044527688234,12
1619,12,89,6.103910347785826,0.5936183214524537,11
1620,12,90,7.040694201520939,0.716496637519674,10
1621,12,91,6.460649037573455,0.657056663010263,11
1622,12,92,5.73047480639465,0.6536220853636946,11
1623,12,93,5.572512990393683,0.627994816840442,10
1624,12,94,5.390606145907255,0.5889859045954778,10
1625,12,95,10.904619634227496,1.3422936055040007,10
1626,12,96,7.500553805879008,0.9171057324033319,10
1627,12,97,9.47492679741708,1.0859277437815225,13
1628,12,98,5.724065312274272,0.6469547447171805,11
1629,12,99,9.220632483752231,1.0600081706467537,14
1630,12,100,10.424505287621118,1.2716482621207663,12
1631,12,101,11.124709773160834,1.3834282753152627,11
1632,12,102,10.439371727091249,1.2790567311788736,10
1633,12,103,8.963635738456574,1.1464374309445438,9
1634,12,104,7.113262173805763,0.8601624629404478,9
1635,12,105,7.6882475875613085,0.9678463559260024,8
1636,12,106,7.942522988253893,0.9680799989229089,10
1637,12,107,6.54998254144462,0.8116147528037041,7
1638,12,108,1.2228509488511543,0.3727749490804641,6
1639,12,109,2.6205121354116807,0.7500741859103164,8
1640,12,110,1.3929885255836316,0.37467141170024076,10
1641,12,111,0.8083270284235293,0.23726595911745463,8
1642,12,112,0.3284918515335563,0.09773184190362826,9
1643,12,113,2.5945169941339796,0.7100436029840631,8
1644,12,114,1.9201147005464465,0.6520979751586081,5
1645,12,115,1.1052664395428318,0.3200647814084537,6
1646,12,116,1.193605214499961,0.34517242953262645,6
1647,12,117,1.9514506010140855,0.5329296840206479,9
1648,12,118,1.9511907137150681,0.4836803643571818,10
1649,12,119,3.252083963902634,0.7801808114262767,11
1650,12,120,1.3470956100388898,0.2989481392891029,13
1651,12,121,1.8065566526679666,0.408603799684555,13
1652,12,122,3.9037665423460246,0.9603474342403763,10
1653,12,123,1.6670733062089635,0.38402659987635795,9
1654,12,124,3.080252257670787,0.7882604670476965,10
1655,12,125,1.5749662310676575,0.37249762560735095,11
1656,12,126,3.3399445160341044,0.8499055233282975,10
1657,12,127,5.242824116196966,1.535858846470072,7
1658,12,128,6.16334848871331,1.8177287641181081,7
